Card                            Price StdDev Average  High    Low   Change Raw N
----                            ----- ------ ------- ------- ------ ------ -----
Angel's Feather (DST),           0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Angel's Feather (M10),           0.44,  0.23,   0.44,   1.00,   0.15, -0.00,  10
Angel's Grace,                   1.15,  0.54,   1.23,   2.99,   0.33,  0.00,  24
Angel's Herald,                  0.35,  0.21,   0.35,   0.99,   0.25,  0.00,  12
Angel's Mercy,                   0.37,  0.13,   0.37,   0.56,   0.25,  0.00,   3
Angel's Trumpet,                 0.31,  0.00,   0.31,   0.31,   0.31,  0.00,   1
Angelfire Crusader,              0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Angelic Benediction,             0.31,  0.12,   0.31,   0.56,   0.15,  0.00,  14
Angelic Blessing (10th),         0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   2
Angelic Blessing (9th),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Blessing (EX),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Chorus (10th),           1.15,  1.42,   1.70,   5.14,   0.44,  0.02,  21
Angelic Chorus (UZ),             0.39,  0.88,   1.01,   2.25,   0.28, -0.87,   3
Angelic Curator,                 0.25,  0.01,   0.25,   0.26,   0.25,  0.00,   2
Angelic Favor,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Page (7th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angelic Page (8th),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelic Protector,               0.36,  0.17,   0.36,   0.56,   0.15, -0.00,   3
Angelic Renewal,                 0.75,  0.50,   0.75,   1.25,   0.25,  0.00,   2
Angelic Shield,                  0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Angelic Voices (CH),             0.96,  0.93,   1.42,   3.27,   0.90, -0.00,   5
Angelic Voices (LE),             3.38,  0.76,   2.94,   3.38,   1.62,  0.00,   4
Angelic Wall (10th),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Angelic Wall (OD),               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Angelsong,                       0.29,  0.06,   0.29,   0.38,   0.25,  0.00,   3
Anger,                           0.33,  0.74,   0.81,   1.95,   0.25, -0.00,  10
Angry Mob (4th),                 0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Angry Mob (5th),                 0.12,  0.11,   0.12,   0.25,   0.01, -0.00,   4
Angry Mob (DK),                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Angus Mackenzie,                 1.80,  0.00,   1.80,   1.80,   1.80,  0.00,   1
Animal Boneyard,                 0.42,  0.12,   0.42,   0.50,   0.25, -0.00,   3
Animal Magnetism,                1.10,  1.00,   1.10,   2.99,   0.25,  0.40,   5
Animate Artifact (4th),          0.26,  0.02,   0.26,   0.28,   0.25,  0.00,   2
Animate Artifact (A),            2.29,  1.28,   2.29,   3.38,   0.49, -0.00,   3
Animate Artifact (B),            1.76,  1.19,   1.76,   2.95,   0.58,  0.25,   2
Animate Artifact (RV),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Animate Artifact (U),            0.69,  0.41,   0.69,   1.10,   0.28,  0.00,   2
Animate Dead (4th),              0.84,  0.50,   0.91,   1.92,   0.25,  0.00,  15
Animate Dead (5th),              1.21,  3.62,   1.89,   2.25,   0.26, -0.00,  28
Animate Dead (A),               11.81,  3.85,  12.66,  17.72,   7.38, -0.01,   9
Animate Dead (B),               15.90,  3.87,  13.22,  16.82,   7.85,  0.01,   3
Animate Dead (RV),               1.06,  0.58,   1.06,   2.26,   0.01, -0.00,  23
Animate Dead (U),                2.49,  1.12,   2.49,   4.47,   1.25, -0.00,   6
Animate Land,                    0.75,  0.25,   0.75,   1.00,   0.50,  0.00,   2
Animate Wall (4th),              0.38,  0.19,   0.38,   0.50,   0.06,  0.00,   4
Animate Wall (5th),              0.38,  0.10,   0.38,   0.48,   0.28,  0.00,   2
Animate Wall (6th),              0.66,  1.66,   1.61,   4.46,   0.48, -0.00,   4
Animate Wall (B),                7.98,  2.14,   7.98,   9.95,   5.01, -1.34,   3
Animate Wall (RV),               0.51,  0.04,   0.51,   0.55,   0.48,  0.00,   2
Animate Wall (U),                0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   1
Ankh of Mishra (4th),            1.02,  0.56,   1.02,   1.93,   0.25,  0.00,   9
Ankh of Mishra (5th),            1.22,  0.54,   1.22,   1.93,   0.45, -0.00,   6
Ankh of Mishra (6th),            1.35,  6.50,   2.95,  28.58,   0.41,  0.00,  17
Ankh of Mishra (A),             36.00,  0.00,  36.00,  36.00,  36.00,  8.94,   1
Ankh of Mishra (B),             45.99,  4.79,  45.90,  51.72,  39.99,  0.00,   3
Ankh of Mishra (MED),            0.12,  0.00,   0.12,   0.12,   0.12,  0.00,   1
Ankh of Mishra (RV),             1.33,  0.63,   1.33,   1.99,   0.48,  0.00,   6
Annex (9th),                     0.50,  0.35,   0.50,   1.00,   0.25,  0.00,   3
Annex (ONS),                     0.24,  0.03,   0.24,   0.28,   0.19,  0.00,   4
Annihilate,                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Annul (MRD),                     0.50,  0.35,   0.50,   0.99,   0.25,  0.00,   3
Annul (UZ),                      0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Anodet Lurker,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anoint,                          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ant Queen,                       0.45,  0.31,   0.47,   1.75,   0.12, -0.00, 240
Antagonism,                      0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Anthem of Rakdos,                0.37,  0.26,   0.37,   0.99,   0.07, -0.00,   8
Anthroplasm,                     0.75,  0.25,   0.75,   1.00,   0.50,  0.00,   2
Anti-Magic Aura (5th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anti-Magic Aura (LE),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Antler Skulkin,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Anurid Barkripper,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anurid Brushhopper,              0.82,  0.92,   1.14,   3.33,   0.25, -0.00,  13
Anurid Murkdiver,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Anurid Scavenger,                0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Anurid Swarmsnapper,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Anvil of Bogardan,               1.92,  2.28,   2.79,   6.93,   0.01,  0.00,  17
Apathy,                          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apes of Rath,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Alchemist,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Dredging,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Exterminator,            0.38,  0.12,   0.38,   0.50,   0.25, -0.00,   2
Aphetto Grifter,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aphetto Runecaster,              0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Aphetto Vulture,                 0.19,  0.06,   0.19,   0.25,   0.12, -0.00,   2
Aphotic Wisps,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apocalypse Chime,                0.31,  0.40,   0.31,   0.99,   0.01,  0.00,   4
Apocalypse Hydra,                1.23,  0.87,   1.43,   4.50,   0.25,  0.04,  42
Apothecary Initiate,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Apprentice Necromancer,          0.80,  0.34,   0.80,   1.25,   0.25,  0.07,   9
Apprentice Sorcerer,             0.52,  0.00,   0.52,   0.52,   0.52,  0.00,   1
Apprentice Wizard (4th),         0.31,  0.36,   0.31,   1.00,   0.01, -0.00,   5
Apprentice Wizard (DK),          1.20,  0.59,   1.20,   1.95,   0.52,  0.00,   3
Aquamoeba,                       0.33,  0.12,   0.33,   0.50,   0.25, -0.05,   3
Aquamorph Entity,                0.26,  0.00,   0.26,   0.26,   0.25, -0.00,   3
Aquastrand Spider,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Aquitect's Will,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Araba Mothrider,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arachnoid,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arashi, the Sky Asunder,         0.45,  0.63,   0.74,   1.89,   0.15, -0.00,   5
Arbiter of Knollridge,           0.37,  0.11,   0.37,   0.50,   0.25,  0.00,   5
Arboria,                         1.24,  0.36,   1.24,   1.75,   0.99,  0.00,   3
Arc Blade,                       0.50,  0.00,   0.50,   0.50,   0.50,  0.00,   1
Arc Lightning (UZ),              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arc Mage,                        0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arc-Slogger,                     0.72,  0.52,   0.83,   1.99,   0.25,  0.07,  12
Arcades Sabboth (CH),            1.08,  1.10,   1.39,   4.50,   0.01,  0.00,  11
Arcades Sabboth (LE),            9.06,  2.19,   8.03,  10.10,   4.95,  0.00,   4
Arcane Denial (AL),              0.62,  0.34,   0.62,   1.22,   0.01, -0.01,  32
Arcane Laboratory (7th),         0.79,  0.41,   0.79,   1.44,   0.25,  0.00,  12
Arcane Laboratory (UZ),          0.78,  0.30,   0.78,   1.14,   0.31,  0.00,   4
Arcane Sanctum,                  1.22,  0.48,   1.24,   2.27,   0.26, -0.00,  45
Arcane Spyglass,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Arcane Teachings (10th),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcane Teachings (JUD),          0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcanis the Omnipotent (10th),   1.18,  0.77,   1.35,   2.99,   0.26, -0.00,  25
Arcanis the Omnipotent (ONS),    0.70,  0.90,   0.96,   2.99,   0.17,  0.00,   9
Arcanum Wings,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Arcbound Bruiser,                0.14,  0.10,   0.14,   0.25,   0.04,  0.00,   2
Arcbound Crusher,                0.36,  0.20,   0.36,   0.75,   0.12, -0.00,  10
Arcbound Fiend,                  0.35,  0.16,   0.35,   0.56,   0.19,  0.00,   3
Arcbound Hybrid,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Lancer,                 0.27,  0.03,   0.27,   0.33,   0.25,  0.00,   4
Arcbound Overseer,               1.33,  0.46,   1.33,   2.23,   0.69,  0.06,  11
Arcbound Ravager,               10.40,  4.50,  10.94,  22.99,   0.89,  0.04,  55
Arcbound Reclaimer,              0.68,  0.35,   0.68,   0.99,   0.25,  0.01,   5
Arcbound Slith,                  0.43,  0.09,   0.43,   0.56,   0.37,  0.00,   3
Arcbound Stinger,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   3
Arcbound Wanderer,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcbound Worker,                 0.31,  0.18,   0.31,   0.75,   0.12, -0.00,  12
Archaeological Dig,              0.79,  0.30,   0.79,   1.00,   0.37, -0.00,   3
Archangel,                       2.10,  8.35,   3.78,   4.45,   0.01,  0.06,  25
Archangel (6th),                 0.95,  1.81,   1.94,   4.92,   0.12, -0.00,   4
Archangel (PT),                  4.78,  2.99,   3.72,   8.25,   0.33, -0.01,   5
Archangel (VI),                  2.52,  2.67,   3.32,  10.50,   0.50,  0.00,  10
Archdemon of Unx,                0.39,  0.28,   0.39,   1.00,   0.01,  0.01,  31
Archery Training,                0.29,  0.00,   0.29,   0.29,   0.29,  0.00,   1
Architects of Will,              0.30,  0.06,   0.30,   0.38,   0.25, -0.00,   3
Archive Trap,                    3.27,  1.07,   3.20,   7.75,   0.49, -0.00, 471
Archivist (7th),                 0.86,  0.23,   0.86,   1.00,   0.40,  0.00,   5
Archivist (8th),                 0.48,  0.00,   0.48,   0.48,   0.48,  0.00,   1
Archivist (9th),                 0.69,  0.23,   0.69,   1.00,   0.48,  0.00,   6
Archivist (UL),                  0.37,  0.12,   0.37,   0.68,   0.33,  0.00,   8
Archmage Ascension,              0.37,  0.28,   0.38,   2.25,   0.01, -0.01, 318
Archon of Justice,               0.70,  0.60,   0.79,   2.99,   0.11, -0.01,  26
Arctic Flats,                    0.80,  0.36,   0.80,   1.25,   0.25, -0.00,   8
Arctic Foxes,                    0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arctic Merfolk,                  0.26,  0.00,   0.26,   0.26,   0.26,  0.00,   1
Arctic Nishoba,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   4
Arctic Wolves,                   0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcum Dagsson,                   0.45,  0.24,   0.45,   1.00,   0.26, -0.00,   7
Arcum's Sleigh,                  0.09,  0.11,   0.09,   0.25,   0.01,  0.00,   3
Arcum's Weathervane,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arcum's Whistle,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (6th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (7th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Militia (8th),            0.62,  0.38,   0.62,   1.00,   0.25,  0.00,   2
Ardent Militia (WL),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Ardent Plea,                     0.32,  0.10,   0.32,   0.56,   0.25,  0.00,   8
Ardent Soldier,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arena,                           1.77,  0.79,   1.59,   3.44,   0.25, -0.00,  28
Arena (BK),                      1.12,  0.13,   1.12,   1.25,   0.99,  0.00,   2
Arena of the Ancients (CH),      0.99,  0.00,   0.99,   0.99,   0.99,  0.00,   4
Arenson's Aura (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arenson's Aura (IA),             0.16,  0.09,   0.16,   0.25,   0.06, -0.00,   2
Argivian Archaeologist (AQ),     7.36,  3.67,   8.08,  15.75,   2.94, -0.00,  18
Argivian Blacksmith,             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argivian Find,                   1.36,  0.23,   1.36,   1.75,   1.18, -0.00,   4
Argivian Restoration,            0.21,  0.03,   0.21,   0.25,   0.19,  0.00,   3
Argothian Elder,                 1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Argothian Enchantress (DCI),     5.50,  0.00,   5.50,   5.50,   5.50,  0.00,   1
Argothian Enchantress (UZ),      7.16,  1.98,   7.88,  11.00,   4.86, -0.29,  34
Argothian Pixies (AQ),           0.28,  0.00,   0.28,   0.28,   0.28,  0.00,   1
Argothian Pixies (CH),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Swine,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Treefolk,              0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Argothian Wurm,                  2.78,  0.98,   2.58,   4.46,   0.99,  0.21,  12
Arid Mesa,                      11.69, 22.91,  12.48,  40.50,   0.01, -0.04, 915
Ark of Blight,                   0.26,  0.01,   0.26,   0.28,   0.25,  0.00,   3
Armadillo Cloak,                 0.49,  0.31,   0.49,   1.14,   0.12,  0.00,  16
Armageddon,                      2.45,  6.44,   3.62,  13.42,   0.33,  0.26,  44
Armageddon (4th),                2.05,  1.74,   2.59,   6.93,   0.49,  0.00,  21
Armageddon (5th),                3.94,  2.14,   3.94,   6.92,   1.99,  0.00,   3
Armageddon (6th),                5.32,  1.60,   5.32,   6.92,   3.72,  0.00,   2
Armageddon (A),                 56.64, 11.26,  56.21,  69.72,  41.00, -0.00,   6
Armageddon (B),                 48.32, 10.32,  48.32,  58.64,  37.99,  9.38,   2
Armageddon (MED),                4.62,  0.00,   4.62,   4.62,   4.62,  0.00,   1
Armageddon (P2),                 0.99,  0.00,   0.99,   0.99,   0.99, -1.08,   1
Armageddon (PT),                 5.38,  1.48,   4.75,   6.66,   2.25, -0.38,   5
Armageddon (RV),                 3.10,  2.48,   3.90,  11.50,   0.92, -0.00,  20
Armageddon (U),                  7.11,  2.61,   7.11,   9.72,   4.50,  0.00,   2
Armageddon Clock (4th),          0.65,  0.23,   0.65,   1.00,   0.38,  0.00,   4
Armageddon Clock (AQ),           0.90,  0.00,   0.90,   0.90,   0.90,  0.00,   1
Armageddon Clock (RV),           0.72,  0.21,   0.72,   0.99,   0.48, -0.00,   3
Armament Master,                 0.48,  0.34,   0.50,   2.27,   0.04, -0.00, 337
Armed Response,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armillary Sphere,                0.28,  0.05,   0.28,   0.38,   0.25,  0.00,   5
Armistice,                       0.33,  0.00,   0.33,   0.33,   0.33,  0.00,   1
Armor Sliver,                    0.72,  0.27,   0.72,   1.14,   0.38, -0.00,   6
Armor Thrull,                    0.37,  0.28,   0.37,   0.99,   0.25,  0.00,   6
Armor of Faith (5th),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Armor of Faith (IA),             0.16,  0.09,   0.16,   0.25,   0.06, -0.00,   2
Armor of Thorns,                 0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armored Ascension (M10),         0.36,  0.13,   0.36,   0.56,   0.25,  0.00,   7
Armored Ascension (SHM),         0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   2
Armored Galleon,                 0.45,  0.00,   0.45,   0.45,   0.45,  0.00,   1
Armored Guardian,                0.75,  0.25,   0.75,   1.00,   0.50,  0.00,   2
Armored Pegasus (6th),           0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armored Pegasus (TE),            0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Armorer Guildmage,               0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arms Dealer,                     0.65,  0.35,   0.65,   1.00,   0.31,  0.00,   2
Army Ants,                       0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Army of Allah,                   3.15,  1.03,   3.15,   4.46,   1.25,  0.00,   7
Arnjlot's Ascent,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arrest (MRD),                    0.37,  0.14,   0.37,   0.56,   0.25,  0.00,   3
Arrogant Vampire,                0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Arrogant Wurm,                   0.73,  0.51,   0.87,   2.00,   0.26,  0.04,   9
Arrow Volley Trap,               0.25,  0.12,   0.25,   0.56,   0.03, -0.00,  19
Arsenal Thresher,                0.31,  0.07,   0.31,   0.38,   0.25,  0.00,   2
Artifact Blast (AQ),             0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Artifact Mutation,               1.12,  0.55,   1.12,   1.72,   0.17, -0.00,  11
Artifact Possession,             1.00,  0.00,   1.00,   1.00,   1.00,  0.00,   1
Artifact Ward,                   0.19,  0.00,   0.19,   0.19,   0.19,  0.00,   1
Artificer's Intuition,           0.74,  0.33,   0.74,   1.10,   0.25,  0.00,   7
Artificial Evolution,            0.45,  0.32,   0.45,   1.00,   0.01, -0.00,   5
Ascendant Evincar (10th),        1.05,  0.68,   1.28,   2.93,   0.39,  0.04,  22
Ascendant Evincar (NE),          0.98,  0.53,   0.98,   1.75,   0.01, -0.00,   7
Ascending Aven,                  0.25,  0.00,   0.25,   0.25,   0.25,  0.00,   1
Asha's Favor,                    0.29,  0.06,   0.29,   0.38,   0.25,  0.00,   3
